Date,Open,High,Low,Close,Adj Close,Volume
8/8/19,289.619995,293.619995,289.01001,293.619995,272.258118,87713900
8/9/19,292.579987,293.23999,289.649994,291.619995,270.403625,93730000
8/12/19,289.959991,291.609985,287.019989,288.070007,267.111938,65527600
8/13/19,287.73999,294.149994,287.359985,292.549988,271.2659,94299800
8/14/19,288.070007,288.73999,283.76001,283.899994,263.24527,135622100
8/15/19,284.880005,285.640015,282.390015,284.649994,263.940674,99556600
8/16/19,286.480011,289.329987,284.709991,288.850006,267.835114,83018300
8/19/19,292.190002,293.079987,291.440002,292.329987,271.061951,53571800
8/20/19,291.769989,292.359985,289.950012,290.089996,268.984985,51596400
8/21/19,292.480011,292.859985,291.720001,292.450012,271.173248,49524700
8/22/19,293.230011,293.929993,290.399994,292.359985,271.089813,51666400
8/23/19,290.920013,292.76001,283.470001,284.850006,264.12616,149161500
8/26/19,287.269989,288,285.579987,288,267.047028,72423800
8/27/19,289.540009,289.950012,286.029999,286.869995,265.999176,66668900
8/28/19,286.140015,289.070007,285.25,288.890015,267.872253,59696700
8/29/19,291.720001,293.160004,290.609985,292.579987,271.293762,57899400
8/30/19,294.220001,294.23999,291.420013,292.450012,271.173248,62901200
9/3/19,290.570007,291.579987,289.269989,290.73999,269.587646,69101400
9/4/19,293.140015,294.059998,292.309998,294.040009,272.647614,46887300
9/5/19,296.790009,298.829987,294,297.820007,276.152557,83258100
9/6/19,298.170013,298.76001,297.420013,298.049988,276.365814,49584300
9/9/19,299.140015,299.23999,297.160004,298.200012,276.504944,51260300
9/10/19,297.359985,298.200012,295.970001,298.130005,276.440002,57947100
9/11/19,298.470001,300.339996,297.75,300.25,278.405762,68821100
9/12/19,301.25,302.459991,300.410004,301.290009,279.370087,72908700
9/13/19,301.779999,302.170013,300.679993,301.089996,279.184601,62104800
9/16/19,299.839996,301.140015,299.450012,300.160004,278.322357,58191200
9/17/19,299.940002,301.019989,299.75,300.920013,279.027069,41475500
9/18/19,300.48999,301.220001,298.23999,301.100006,279.19397,73375800
9/19/19,301.529999,302.630005,300.709991,301.079987,279.175385,76560500
9/20/19,300.359985,300.670013,297.410004,298.279999,277.856323,89565000
9/23/19,297.549988,299,297.269989,298.209991,277.791138,43476800
9/24/19,299.410004,299.839996,294.809998,295.869995,275.611359,94869400
9/25/19,295.959991,298.109985,294.329987,297.619995,277.241516,71854000
9/26/19,297.630005,297.859985,295.450012,297,276.664032,56179700
9/27/19,297.829987,297.950012,293.690002,295.399994,275.173492,84746600
9/30/19,295.970001,297.549988,295.920013,296.769989,276.449707,51662400
10/1/19,297.73999,298.459991,293,293.23999,273.161377,88242400
10/2/19,291.5,291.51001,286.640015,288.059998,268.336121,122539500
10/3/19,287.809998,290.450012,284.820007,290.420013,270.534485,85278800
10/4/19,291.140015,294.630005,291.079987,294.350006,274.195435,65091200
10/7/19,293.470001,295.26001,292.769989,293.079987,273.012329,59610500
10/8/19,291.040009,291.850006,288.48999,288.529999,268.773926,95708100
10/9/19,290.75,292.299988,290.059998,291.269989,271.326324,62359400
10/10/19,291.179993,294.209991,291,293.23999,273.161377,55296300
10/11/19,296.269989,298.73999,296.140015,296.279999,275.993256,98720400
10/14/19,295.929993,296.670013,295.570007,295.950012,275.685913,40394800
10/15/19,297.100006,299.700012,296.970001,298.880005,278.415253,46754500
10/16/19,298.369995,299.160004,297.920013,298.399994,277.968109,48928200
10/17/19,299.679993,300.23999,298.519989,299.279999,278.787903,45736600
10/18/19,298.690002,299.399994,297.029999,297.970001,277.567566,64304000
10/21/19,299.420013,300.209991,298.940002,299.98999,279.449219,39048600
10/22/19,300.579987,300.899994,298.910004,299.01001,278.536316,48594700
10/23/19,298.730011,299.940002,298.5,299.880005,279.346832,34352200
10/24/19,300.910004,301.070007,299.459991,300.369995,279.803253,35453100
10/25/19,299.73999,302.200012,299.679993,301.600006,280.948975,45205400
10/28/19,302.940002,303.850006,302.910004,303.299988,282.532532,42147000
10/29/19,303,304.230011,302.859985,303.209991,282.448669,44284900
10/30/19,303.429993,304.549988,301.98999,304.140015,283.315094,49643900
10/31/19,304.130005,304.130005,301.730011,303.329987,282.560547,69053800
11/1/19,304.920013,306.190002,304.73999,306.140015,285.178162,71141500
11/4/19,307.850006,308,306.959991,307.369995,286.323914,60606900
11/5/19,307.589996,307.920013,306.709991,307.029999,286.007233,42933200
11/6/19,307.029999,307.399994,306.059998,307.100006,286.072418,46487100
11/7/19,308.570007,309.649994,307.660004,308.179993,287.078461,54272300
11/8/19,307.799988,309,307.029999,308.940002,287.786407,49032100
11/11/19,307.420013,308.540009,307.269989,308.350006,287.236816,35797300
11/12/19,308.75,309.98999,308.149994,309,287.842346,46484600
11/13/19,307.910004,309.540009,307.660004,309.100006,287.935547,53917700
11/14/19,308.790009,309.640015,308.089996,309.549988,288.354645,51219900
11/15/19,311.019989,311.839996,310.26001,311.790009,290.441223,62023600
11/18/19,311.529999,312.279999,311.029999,312.019989,290.655548,49228000
11/19/19,312.679993,312.690002,311.220001,311.929993,290.571686,67804700
11/20/19,311.279999,311.850006,309.059998,310.769989,289.491119,79406200
11/21/19,310.890015,311.01001,309.390015,310.269989,289.02536,54664700
11/22/19,311.089996,311.23999,309.850006,310.959991,289.668152,44850200
11/25/19,311.980011,313.369995,311.980011,313.369995,291.913025,48647200
11/26/19,313.410004,314.279999,313.059998,314.079987,292.574463,37569000
11/27/19,314.609985,315.480011,314.369995,315.480011,293.878601,44444600
11/29/19,314.859985,315.130005,314.059998,314.309998,292.788727,36592700
12/2/19,314.589996,314.660004,311.170013,311.640015,290.301514,75767800
12/3/19,308.649994,309.640015,307.130005,309.549988,288.354645,73941700
12/4/19,310.700012,312.119995,310.320007,311.459991,290.133881,49080000
12/5/19,312.230011,312.25,310.579987,312.019989,290.655548,40709000
12/6/19,314.119995,315.309998,314.109985,314.869995,293.310455,48927000
12/9/19,314.440002,315.179993,313.799988,313.880005,292.388245,34838500
12/10/19,313.820007,314.549988,312.809998,313.529999,292.062195,52649800
12/11/19,314.029999,314.700012,313.440002,314.420013,292.891235,53429100
12/12/19,314.429993,317.98999,314.170013,317.130005,295.415588,96389600
12/13/19,316.869995,318.670013,316.019989,317.320007,295.592651,81503900
12/16/19,319.220001,320.149994,317.25,319.5,297.623352,82749700
12/17/19,319.920013,320.25,319.480011,319.570007,297.688599,61097700
12/18/19,320,320.25,319.529999,319.589996,297.707184,48133000
12/19/19,319.799988,320.980011,319.519989,320.899994,298.92749,85310500
12/20/19,320.459991,321.970001,319.390015,320.730011,300.238068,147142100
12/23/19,321.589996,321.649994,321.059998,321.220001,300.696747,52990000
12/24/19,321.470001,321.519989,320.899994,321.230011,300.706146,20270000
12/26/19,321.649994,322.950012,321.640015,322.940002,302.306793,30911200
12/27/19,323.73999,323.799988,322.279999,322.859985,302.231903,42528800
12/30/19,322.950012,323.100006,320.549988,321.079987,300.565674,49729100
12/31/19,320.529999,322.130005,320.149994,321.859985,301.295837,57077300
1/2/20,323.540009,324.890015,322.529999,324.869995,304.113617,59151200
1/3/20,321.160004,323.640015,321.100006,322.410004,301.81073,77709700
1/6/20,320.48999,323.730011,320.359985,323.640015,302.962189,55653900
1/7/20,323.019989,323.540009,322.23999,322.730011,302.110291,40496400
1/8/20,322.940002,325.779999,322.670013,324.450012,303.720398,68296000
1/9/20,326.160004,326.730011,325.519989,326.649994,305.779816,48473300
1/10/20,327.290009,327.459991,325.200012,325.709991,304.899872,53029300
1/13/20,326.390015,327.959991,325.920013,327.950012,306.996796,47086800
1/14/20,327.470001,328.619995,326.839996,327.450012,306.528717,62832800
1/15/20,327.350006,329.019989,327.26001,328.190002,307.221405,72056600
1/16/20,329.700012,330.920013,329.450012,330.920013,309.776978,54050300
1/17/20,331.700012,332.179993,330.850006,331.950012,310.741211,95846000
1/21/20,330.899994,332.179993,330.820007,331.299988,310.132751,77742400
1/22/20,332.23999,332.950012,331.170013,331.339996,310.170166,48914900
1/23/20,330.630005,332.170013,329.410004,331.720001,310.525818,51963000
1/24/20,332.440002,332.529999,327.359985,328.769989,307.764313,87578400
1/27/20,323.029999,325.119995,322.660004,323.5,302.831085,84062500
1/28/20,325.059998,327.850006,323.600006,326.890015,306.004456,63834000
1/29/20,328.380005,328.630005,326.399994,326.619995,305.75174,53888900
1/30/20,324.359985,327.910004,323.540009,327.679993,306.744019,75491800
1/31/20,327,327.170013,320.730011,321.730011,301.174164,113845600
2/3/20,323.350006,326.160004,323.220001,324.119995,303.411469,69083000
2/4/20,328.070007,330.01001,327.720001,329.059998,308.035797,62573200
2/5/20,332.269989,333.089996,330.670013,332.859985,311.593018,65951100
2/6/20,333.910004,334.190002,332.799988,333.980011,312.641541,50359700
2/7/20,332.820007,333.98999,331.600006,332.200012,310.975281,64139400
2/10/20,331.230011,334.75,331.190002,334.679993,313.296722,42070000
2/11/20,336.160004,337.019989,334.679993,335.26001,313.839752,54864500
2/12/20,336.829987,337.649994,336.429993,337.420013,315.861755,43992700
2/13/20,335.859985,338.119995,335.559998,337.059998,315.524719,54501900
2/14/20,337.51001,337.730011,336.200012,337.600006,316.030243,64582200
2/18/20,336.51001,337.670013,335.209991,336.730011,315.215759,57226200
2/19/20,337.790009,339.079987,337.480011,338.339996,316.722931,48814700
2/20/20,337.73999,338.640015,333.679993,336.950012,315.421722,74163400
2/21/20,335.470001,335.809998,332.579987,333.480011,312.173401,113788200
2/24/20,323.140015,333.559998,321.23999,322.420013,301.820099,161088400
2/25/20,323.940002,324.609985,311.690002,312.649994,292.674286,218913200
2/26/20,314.179993,318.109985,310.700012,311.5,291.597778,194773800
2/27/20,305.459991,311.559998,297.51001,297.51001,278.501617,284353500
2/28/20,288.700012,297.890015,285.540009,296.26001,277.331512,384975800
3/2/20,298.209991,309.160004,294.459991,309.089996,289.341736,238703600
3/3/20,309.5,313.839996,297.570007,300.23999,281.057159,300139100
3/4/20,306.119995,313.100006,303.329987,312.859985,292.870819,176613400
3/5/20,304.980011,308.470001,300.01001,302.459991,283.135376,186366800
3/6/20,293.149994,298.779999,290.230011,297.459991,278.454773,228667200
3/9/20,275.299988,284.190002,273.450012,274.230011,256.709015,309417300
3/10/20,284.640015,288.519989,273.5,288.420013,269.992401,276444100
3/11/20,280.700012,281.940002,270.880005,274.359985,256.83078,255316300
3/12/20,256,266.660004,247.679993,248.110001,232.257843,392220700
3/13/20,263.089996,271.480011,248.520004,269.320007,252.112671,329566100
3/16/20,241.179993,256.899994,237.360001,239.850006,224.525635,297240000
3/17/20,245.039993,256.170013,237.070007,252.800003,236.648193,262070500
3/18/20,236.25,248.369995,228.020004,240,224.666016,327597100
3/19/20,239.25,247.380005,232.220001,240.509995,225.143433,289322000
3/20/20,242.529999,244.470001,228.5,228.800003,215.441055,347158800
3/23/20,228.190002,229.679993,218.259995,222.949997,209.932602,326025200
3/24/20,234.419998,244.100006,233.800003,243.149994,228.953186,235494500
3/25/20,244.869995,256.350006,239.75,246.789993,232.380646,299430300
3/26/20,249.520004,262.799988,249.050003,261.200012,245.94931,257632800
3/27/20,253.270004,260.809998,251.050003,253.419998,238.623581,224341200
3/30/20,255.699997,262.429993,253.529999,261.649994,246.373062,171369500
3/31/20,260.559998,263.329987,256.220001,257.75,242.700745,194881100
4/1/20,247.979996,257.660004,243.899994,246.149994,231.77803,189554600
4/2/20,245.190002,252.679993,244.589996,251.830002,237.126404,177660400
4/3/20,250.759995,253.320007,245.220001,248.190002,233.698944,135561200
4/6/20,257.839996,267,248.169998,264.859985,249.395584,188061200
4/7/20,274.209991,275.029999,264.890015,265.130005,249.649857,201427200
4/8/20,267.959991,276,265.25,274.029999,258.030273,153774500
4/9/20,277.579987,281.200012,275.470001,278.200012,261.956757,189999200
4/13/20,277.140015,277.51001,271.410004,275.660004,259.565063,114839100
4/14/20,280.980011,284.899994,275.51001,283.790009,267.220367,134143400
4/15/20,277.570007,283.940002,275.459991,277.76001,261.542389,121775000
4/16/20,279.149994,280.029999,275.76001,279.100006,262.804169,131798300
4/17/20,285.380005,287.299988,282.399994,286.640015,269.903992,146684800
4/20/20,282.609985,286.790009,281.350006,281.589996,265.148865,100109300
4/21/20,276.730011,278.040009,272.019989,273.040009,257.098053,126385700
4/22/20,278.350006,281,276.910004,279.100006,262.804169,92951600
4/23/20,280.48999,283.940002,278.75,279.079987,262.78537,104709700
4/24/20,280.730011,283.700012,278.5,282.970001,266.448303,85063200
4/27/20,285.119995,288.269989,284.619995,287.049988,270.289978,77896600
4/28/20,291.019989,291.399994,285.399994,285.730011,269.047119,105270000
4/29/20,291.529999,294.880005,290.410004,293.209991,276.090332,118745600
4/30/20,291.709991,293.320007,288.589996,290.480011,273.519745,122901700
5/1/20,285.309998,290.660004,281.519989,282.790009,266.278778,125180000
5/4/20,280.73999,283.899994,279.130005,283.570007,267.013153,80873200
5/5/20,286.640015,289.25,283.709991,286.190002,269.480225,79569900
5/6/20,288.040009,288.459991,283.779999,284.25,267.653503,73632600
5/7/20,287.75,289.779999,287.130005,287.679993,270.88324,75250400
5/8/20,291.089996,292.950012,289.859985,292.440002,275.365326,76452400
5/11/20,290.339996,294,289.880005,292.5,275.421783,79514200
5/12/20,293.790009,294.23999,286.519989,286.670013,269.932281,95870800
5/13/20,286.059998,287.190002,278.959991,281.600006,265.158264,144721100
5/14/20,278.950012,285.109985,272.98999,284.970001,268.331451,121977900
5/15/20,282.369995,286.329987,281.339996,286.279999,269.564972,111146300
5/18/20,293.049988,296.75,292.700012,295,277.775818,119703800
5/19/20,294.350006,296.209991,291.950012,291.970001,274.922791,95189300
5/20/20,295.820007,297.869995,295.570007,296.929993,279.59314,85861700
5/21/20,296.790009,297.670013,293.690002,294.880005,277.662872,78293900
5/22/20,294.570007,295.630005,293.220001,295.440002,278.190125,63958200
5/26/20,301.929993,302.190002,295.459991,299.079987,281.617584,88951400
5/27/20,302.119995,303.570007,296.869995,303.529999,285.8078,104817400
5/28/20,304.649994,306.839996,302.23999,302.970001,285.280487,90405200
5/29/20,302.459991,304.959991,299.470001,304.320007,286.551636,119090800
6/1/20,303.619995,306.209991,303.059998,305.549988,287.709839,55758300
6/2/20,306.549988,308.130005,305.100006,308.079987,290.092072,74267200
6/3/20,310.23999,313.220001,309.940002,312.179993,293.952728,92567600
6/4/20,311.109985,313,309.079987,311.359985,293.180634,75794400
6/5/20,317.230011,321.269989,317.160004,319.339996,300.694733,150524700
6/8/20,320.220001,323.410004,319.630005,323.200012,304.329346,73641200
6/9/20,320.299988,323.279999,319.359985,320.790009,302.060028,77479200
6/10/20,321.420013,322.390015,318.220001,319,300.374481,95000800
6/11/20,311.459991,312.149994,300.01001,300.609985,283.058289,209243600
6/12/20,308.23999,309.079987,298.600006,304.209991,286.448029,194678900
6/15/20,298.019989,308.279999,296.73999,307.049988,289.122284,135782700
6/16/20,315.480011,315.640015,307.670013,312.959991,294.687103,137627500
6/17/20,314.070007,314.390015,310.859985,311.660004,293.463135,83398900
6/18/20,310.01001,312.299988,309.51001,311.779999,293.576111,80828700
6/19/20,314.170013,314.380005,306.529999,308.640015,291.898346,135549600
6/22/20,307.98999,311.049988,306.75,310.619995,293.770966,74649400
6/23/20,313.48999,314.5,311.609985,312.049988,295.123322,68471200
6/24/20,309.839996,310.51001,302.100006,304.089996,287.595093,132813500
6/25/20,303.470001,307.640015,301.279999,307.350006,290.678314,89468000
6/26/20,306.160004,306.390015,299.420013,300.049988,283.774292,127961000
6/29/20,301.410004,304.609985,298.929993,304.459991,287.945099,79773300
6/30/20,303.98999,310.200012,303.820007,308.359985,291.633453,113394800
7/1/20,309.570007,311.890015,309.070007,310.519989,293.67627,72396500
7/2/20,314.23999,315.700012,311.51001,312.230011,295.29361,69344200
7/6/20,316.369995,317.679993,315.559998,317.049988,299.852142,61713800
7/7/20,315.380005,317.519989,313.369995,313.779999,296.759491,82910000
7/8/20,314.609985,316.299988,312.700012,316.179993,299.029297,54638600
7/9/20,316.839996,317.100006,310.679993,314.380005,297.326996,83354200
7/10/20,314.309998,317.880005,312.76001,317.589996,300.362885,57550400
7/13/20,320.130005,322.709991,314.130005,314.839996,297.762024,102997500
7/14/20,313.299988,319.76001,312,318.920013,301.620697,93657000
7/15/20,322.410004,323.040009,319.269989,321.850006,304.391754,87196500
7/16/20,319.790009,321.279999,319.089996,320.790009,303.389282,54622500
7/17/20,321.880005,322.570007,319.73999,321.720001,304.268829,62774900
7/20/20,321.429993,325.130005,320.619995,324.320007,306.727783,56308800
7/21/20,326.450012,326.929993,323.940002,325.01001,307.380371,57292200
7/22/20,324.619995,327.200012,324.5,326.859985,309.130035,57792900
7/23/20,326.470001,327.230011,321.480011,322.959991,305.441559,75738000
7/24/20,320.950012,321.98999,319.25,320.880005,303.474457,73766600
7/27/20,321.630005,323.410004,320.769989,323.220001,305.6875,48293000
7/28/20,322.429993,323.640015,320.850006,321.170013,303.748688,57495000
7/29/20,322.119995,325.730011,322.079987,325.119995,307.484406,48454200
7/30/20,321.899994,324.410004,319.640015,323.959991,306.387299,61861700
7/31/20,325.899994,326.630005,321.329987,326.519989,308.808411,84986800
8/3/20,328.320007,329.619995,327.730011,328.790009,310.955353,53077900
8/4/20,327.859985,330.059998,327.859985,330.059998,312.156494,41917900
8/5/20,331.470001,332.390015,331.179993,332.109985,314.095215,42697700
8/6/20,331.480011,334.459991,331.130005,334.329987,316.194794,43679400
8/7/20,333.279999,334.880005,332.299988,334.570007,316.421783,57308300
8/10/20,335.059998,335.769989,332.959991,335.570007,317.367523,44282100
8/11/20,336.850006,337.540009,332.01001,332.799988,314.747864,69601100
8/12/20,335.440002,338.279999,335.410004,337.440002,319.136108,53774400
8/13/20,336.609985,338.25,335.829987,336.829987,318.559204,41816100
8/14/20,336.410004,337.420013,335.619995,336.839996,318.568726,47260400
8/17/20,337.940002,338.339996,336.850006,337.910004,319.580627,35481000
8/18/20,338.339996,339.100006,336.609985,338.640015,320.270996,38733900
8/19/20,339.049988,339.609985,336.619995,337.230011,318.937561,68054200
8/20/20,335.359985,338.799988,335.220001,338.279999,319.930511,42207800
8/21/20,337.920013,339.720001,337.549988,339.480011,321.065491,55106600
8/24/20,342.119995,343,339.450012,342.920013,324.318909,48588700
8/25/20,343.529999,344.209991,342.269989,344.119995,325.453766,38463400
8/26/20,344.76001,347.859985,344.170013,347.570007,328.716705,50790200
8/27/20,348.51001,349.899994,346.529999,348.329987,329.435425,58034100
8/28/20,349.440002,350.720001,348.149994,350.579987,331.563293,48588900
8/31/20,350.350006,351.299988,349.059998,349.309998,330.362274,66099200
9/1/20,350.209991,352.709991,349.23999,352.600006,333.473785,54908700
9/2/20,354.670013,358.75,353.429993,357.700012,338.297211,69540000
9/3/20,355.869995,356.380005,342.589996,345.390015,326.654907,148011100
9/4/20,346.130005,347.829987,334.869995,342.570007,323.987915,139156300
9/8/20,336.709991,342.640015,332.880005,333.209991,315.135559,114465300
9/9/20,337.549988,342.459991,336.609985,339.790009,321.358704,91462300
9/10/20,341.820007,342.529999,332.850006,333.890015,315.778656,90569500
9/11/20,335.820007,336.970001,331,334.059998,315.939484,84680200
9/14/20,337.48999,340.380005,334.220001,338.459991,320.1008,65605700
9/15/20,341.119995,342.019989,338.470001,340.170013,321.718048,52920900
9/16/20,341.51001,343.059998,338.519989,338.820007,320.441315,82096000
9/17/20,333.559998,337.700012,332.98999,335.839996,317.622894,91523300
9/18/20,335.369995,335.48999,327.970001,330.649994,313.966278,105877900
9/21/20,325.700012,327.130005,321.730011,326.970001,310.471863,99450800
9/22/20,328.570007,330.899994,325.859985,330.299988,313.63385,63612100
9/23/20,330.899994,331.200012,322.100006,322.640015,306.360382,93112200
9/24/20,321.220001,326.799988,319.799988,323.5,307.177002,76681300
9/25/20,322.579987,329.579987,321.640015,328.730011,312.143097,71069400
9/28/20,333.220001,334.959991,332.149994,334.190002,317.327545,64584600
9/29/20,333.970001,334.769989,331.619995,332.369995,315.599365,51304000
9/30/20,333.089996,338.290009,332.880005,334.890015,317.99231,104081100
10/1/20,337.690002,338.73999,335.01001,337.040009,320.033813,88698700
10/2/20,331.700012,337.01001,331.190002,333.839996,316.995239,89431100
10/5/20,336.059998,339.959991,336.01001,339.76001,322.616547,45713100
10/6/20,339.910004,342.170013,334.380005,334.929993,318.030243,90128900
10/7/20,338.119995,341.630005,338.089996,340.76001,323.566071,56999600
10/8/20,342.850006,343.850006,341.859985,343.779999,326.433685,45242500
10/9/20,345.559998,347.350006,344.890015,346.850006,329.348846,59528600
10/12/20,349.589996,354.019989,349.059998,352.429993,334.647217,80388500
10/13/20,352.279999,352.470001,349.089996,350.130005,332.463318,73255500
10/14/20,350.75,351.929993,347.140015,347.929993,330.374329,57727900
10/15/20,343.709991,348.019989,343.130005,347.5,329.966003,60357700
10/16/20,348.959991,350.75,347.100006,347.290009,329.766602,89501900
10/19/20,348.649994,349.329987,341.040009,342.01001,324.753021,68425600
10/20/20,343.459991,346.880005,342.640015,343.380005,326.053864,60051900
10/21/20,343.329987,345.670013,342.399994,342.730011,325.436707,63575000
10/22/20,342.959991,345.23999,340.649994,344.609985,327.221802,55399300
10/23/20,345.929993,345.98999,343.130005,345.779999,328.332855,49143900
10/26/20,342.130005,342.980011,335.619995,339.390015,322.265228,91473000
10/27/20,339.76001,340.119995,337.98999,338.220001,321.154327,65994100
10/28/20,332.100006,338.25,326.130005,326.660004,310.177521,127094300
10/29/20,326.910004,333.399994,325.089996,329.980011,313.330109,90597700
10/30/20,328.279999,329.690002,322.600006,326.540009,310.063629,120287300
11/2/20,330.200012,332.359985,327.23999,330.200012,313.538879,86068300
11/3/20,333.690002,338.25,330.290009,336.029999,319.074738,93294200
11/4/20,340.859985,347.940002,339.589996,343.540009,326.205872,126959700
11/5/20,349.23999,352.190002,348.859985,350.23999,332.56778,82039700
11/6/20,349.929993,351.51001,347.649994,350.160004,332.491821,74973000
11/9/20,363.970001,364.380005,354.059998,354.559998,336.66983,172304200
11/10/20,353.48999,355.179993,350.51001,354.040009,336.175995,85552000
11/11/20,356.399994,357.559998,355.059998,356.670013,338.673309,58649000
11/12/20,355.579987,356.720001,351.26001,353.209991,335.387939,67546200
11/13/20,355.269989,358.899994,354.709991,358.100006,340.031158,62892200
11/16/20,360.980011,362.779999,359.589996,362.570007,344.275604,74541100
11/17/20,359.970001,361.920013,358.339996,360.619995,342.423981,66111000
11/18/20,360.910004,361.5,356.23999,356.279999,338.30307,70591300
11/19/20,355.600006,358.179993,354.149994,357.779999,339.727356,59940900
11/20/20,357.5,357.720001,355.25,355.329987,337.400879,70417300
11/23/20,357.279999,358.820007,354.869995,357.459991,339.42337,63230600
11/24/20,360.209991,363.809998,359.290009,363.220001,344.892822,62415900
11/25/20,363.130005,363.160004,361.480011,362.660004,344.361053,45330900
11/27/20,363.839996,364.179993,362.579987,363.670013,345.32016,28514100
11/30/20,362.829987,363.119995,359.170013,362.059998,343.791351,83872700
12/1/20,365.570007,367.679993,364.929993,366.019989,347.551514,74231400
12/2/20,364.820007,366.959991,364.200012,366.790009,348.282684,45927000
12/3/20,366.679993,368.190002,365.5,366.690002,348.187744,62882000
12/4/20,367.320007,369.850006,367.220001,369.850006,351.188232,50749900
12/7/20,369.019989,369.619995,367.720001,369.089996,350.466614,48944300
12/8/20,367.720001,370.779999,367.670013,370.170013,351.492096,42458900
12/9/20,370.880005,371.049988,365.950012,366.850006,348.339691,74098300
12/10/20,365.369995,367.859985,364.429993,366.730011,348.225708,57735400
12/11/20,364.899994,366.73999,363.26001,366.299988,347.817444,57698600
12/14/20,368.640015,369.799988,364.470001,364.660004,346.260162,69216200
12/15/20,367.399994,369.589996,365.920013,369.589996,350.941376,63865300
12/16/20,369.820007,371.160004,368.869995,370.170013,351.492096,58420500
12/17/20,371.940002,372.459991,371.049988,372.23999,353.457672,64119500
12/18/20,370.970001,371.149994,367.019989,369.179993,352.046387,136542300
12/21/20,364.970001,378.459991,362.029999,367.859985,350.787628,96386700
12/22/20,368.209991,368.329987,366.029999,367.23999,350.196411,47949000
12/23/20,368.279999,369.619995,367.220001,367.570007,350.511108,46201400
12/24/20,368.079987,369.029999,367.450012,369,351.874725,26457900
12/28/20,371.73999,372.589996,371.070007,372.170013,354.897614,39000400
12/29/20,373.809998,374,370.829987,371.459991,354.220551,53680500
12/30/20,372.339996,373.100006,371.570007,371.98999,354.725922,49455300
12/31/20,371.779999,374.660004,371.230011,373.880005,356.528229,78520700
1/4/21,375.309998,375.450012,364.820007,368.790009,351.6745,110210800
1/5/21,368.100006,372.5,368.049988,371.329987,354.096588,66426200
1/6/21,369.709991,376.980011,369.119995,373.549988,356.213531,107997700
1/7/21,376.100006,379.899994,375.910004,379.100006,361.505951,68766800
1/8/21,380.589996,381.48999,377.100006,381.26001,363.565735,71677200
1/11/21,377.850006,380.579987,377.720001,378.690002,361.11496,51034700
1/12/21,378.890015,379.859985,376.359985,378.769989,361.191254,52547700
1/13/21,378.690002,380.859985,377.850006,379.790009,362.164001,45303600
1/14/21,380.589996,381.130005,378.100006,378.459991,360.895752,49989100
1/15/21,376.720001,377.579987,373.700012,375.700012,358.263794,107160000
1/19/21,378.339996,379.230011,376.75,378.649994,361.076813,51233300
1/20/21,381.109985,384.790009,380.690002,383.890015,366.073761,61836100
1/21/21,384.48999,384.950012,383.25,384.23999,366.407471,47840100
1/22/21,382.25,384.130005,381.839996,382.880005,365.110565,52860500
1/25/21,383.670013,384.769989,378.459991,384.390015,366.550476,70402000
1/26/21,385.410004,385.850006,383.540009,383.790009,365.978333,42665300
1/27/21,380.220001,380.320007,372.01001,374.410004,357.033661,123351100
1/28/21,376.359985,381.929993,375.890015,377.630005,360.104187,94198100
1/29/21,375.630005,376.670013,368.269989,370.070007,352.89505,126765100
2/1/21,373.720001,377.339996,370.380005,376.230011,358.769226,75817600
2/2/21,379.649994,383.220001,376.320007,381.549988,363.842224,64450700
2/3/21,382.440002,383.700012,380.480011,381.850006,364.128387,52427100
2/4/21,382.959991,386.23999,381.970001,386.190002,368.266876,47142600
2/5/21,388.200012,388.470001,386.140015,387.709991,369.7164,48669800
2/8/21,389.269989,390.559998,388.350006,390.51001,372.386475,38365200
2/9/21,389.609985,390.890015,389.170013,390.25,372.138489,35551100
2/10/21,392.119995,392.279999,387.5,390.079987,371.97644,59154400
2/11/21,391.23999,391.690002,388.100006,390.709991,372.577118,42913300
2/12/21,389.850006,392.899994,389.769989,392.640015,374.417603,50593300
2/16/21,393.959991,394.170013,391.529999,392.299988,374.093323,50972400
2/17/21,390.420013,392.660004,389.329987,392.390015,374.17923,52290600
2/18/21,389.589996,391.519989,387.73999,390.720001,372.5867,59712800
2/19/21,392.070007,392.380005,389.549988,390.029999,371.928711,83241000
2/22/21,387.059998,389.619995,386.73999,387.029999,369.067963,67414200
2/23/21,384.660004,388.950012,380.200012,387.5,369.516113,107284100
2/24/21,386.329987,392.230011,385.269989,391.769989,373.587921,72433900
2/25/21,390.410004,391.880005,380.779999,382.329987,364.58606,146670500
2/26/21,384.350006,385.579987,378.230011,380.359985,362.707458,152701600
3/1/21,385.589996,390.920013,380.570007,389.579987,371.499573,105348800
3/2/21,389.820007,390.070007,386,386.540009,368.600677,79595300
3/3/21,385.790009,386.829987,381.309998,381.420013,363.718292,119940200
3/4/21,381.220001,384,371.880005,376.700012,359.217377,183433000
3/5/21,380.459991,384.76001,372.640015,383.630005,365.825806,152039600
3/8/21,384.660004,387.679993,381.420013,381.720001,364.004395,123149200
3/9/21,385.850006,389.910004,385.309998,387.170013,369.201538,113633600
3/10/21,389.690002,391.399994,388.170013,389.579987,371.499573,109899400
3/11/21,392.230011,395.649994,391.73999,393.529999,375.266296,86245000
3/12/21,392.070007,394.209991,391.200012,394.059998,375.771667,64653600
3/15/21,394.329987,396.690002,392.029999,396.410004,378.012665,73427200
